id_curso;nome_curso;Link;eixos_tematicos;certificador;conteudista;carga_horaria;disponibilidade_dias;tipo_oferta;apresentacao;publico_alvo;conteudo_programatico;data_lancamento;Acessibilidade;Observacao
356;Desenvolvendo Times de Alta Performance;https://www.escolavirtual.gov.br/curso/356;Gestão de Pessoas - Liderança;Enap;Secretaria Especial da Receita Federal do Brasil;30;30;Curso Aberto;Parceria da RFB com a Enap, este curso aborda o conhecimento e o desenvolvimento de competências?gerenciais, além da?vivência?do exercício?da?liderança,?fundamentais?no?ambiente?de trabalho contemporâneo.?O objetivo da parceria é trazer conteúdo para possibilitar aos gestores o aprendizado de técnicas que promovem a alta performance de equipes para o alcance dos objetivos estratégicos da instituição. Se interessou? Não perca a oportunidade, se inscreva!;Agentes que exercem ou pretendem realizar a função de liderança no contexto do serviço público. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.; Módulo 1 – Competências gerenciaisMódulo 2 – Técnicas de coachingMódulo 3 – Ferramentas de um time de alta performance;02/12/2020;;
1283;Eixo 1 - Desenvolvendo e expressando conceitos e ideias Programa - Comunicação estratégica;https://www.escolavirtual.gov.br/curso/1283/;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;40;365;Curso Aberto;O eixo desenvolve habilidades para a articulação de um conceito de comunicação que esteja por trás de cada mensagem, na mobilização de pensamentos e ideias, propostas e decisões.;Desenvolvida com foco em lideranças públicas atuais e potenciais. Trilha de aprendizagem aberta, gratuita e com certificado. Qualquer pessoa pode se inscrever.;Desenvolvendo e expressando conceitos e ideias;05/12/2024;;
1086;Eixo 1 - Questionando o convencional - Programa - Inovação e Mudança;https://www.escolavirtual.gov.br/curso/1086;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;20;365;Curso Aberto;A competência de Inovação e Mudança demanda a curiosidade na busca de experimentação de novas ideias e serviços, questionando-se abordagens convencionais de como trabalhar e conduzir suas ações. Para isso, o eixo aborda a necessidade de identificar as situações que demandam soluções inovadoras.;Desenvolvida com foco em servidoras e servidores públicos que exercem ou desejam exercer funções de liderança na administração pública. Trilha de aprendizagem aberta, gratuita e com certificado. Qualquer pessoa pode se inscrever.;Questionando o convencional;29/08/2024;;
1281;Eixo 1 - Tomando decisões estratégicas Programa - Gestão para Resultados;https://www.escolavirtual.gov.br/curso/1281;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;133;365;Curso Aberto;O eixo 1 desenvolve as habilidades relacionadas com o processo decisório na gestão estratégica. São abordados os aspectos relevantes, métodos e ferramentas para a tomada de decisões: análise do contexto da administração pública, identificação de problemas a serem enfrentados, como fundamentar a tomada de decisão e estruturar o fluxo de decisório para o alcance de resultados.;Desenvolvida com foco em lideranças públicas atuais e potenciais. Trilha de aprendizagem aberta, gratuita e com certificado. Qualquer pessoa pode se inscrever;Tomando decisões estratégicas;12/12/2024;;
1284;Eixo 2 - Comunicando propósitos, planos e estratégias Programa - Comunicação estratégica;https://www.escolavirtual.gov.br/curso/1284/;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;40;365;Curso Aberto;O eixo desenvolve habilidades relacionadas com a comunicação eficaz de propósitos, planos e estratégias, garantindo a elaboração de mensagens orientadoras, inspiradoras e apropriadas para melhor informar, mobilizar e engajar as pessoas de distintos públicos.;Desenvolvida com foco em lideranças públicas atuais e potenciais. Trilha de aprendizagem aberta, gratuita e com certificado. Qualquer pessoa pode se inscrever.;Comunicando propósitos, planos e estratégias;05/12/2024;;
1094;Eixo 2 - Concebendo soluções inovadoras - Programa - Inovação e Mudança;https://www.escolavirtual.gov.br/curso/1094;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;70;365;Curso Aberto;Este eixo possibilita o desenvolvimento de requisitos necessários para a geração e concepção de soluções inovadoras. Para isso, aborda os caminhos para cocriação de soluções com a participação dos usuários dos serviços prestados e, ainda, para desenho, elaboração de protótipos, teste e implementação de soluções inovadoras.;Desenvolvida com foco em servidoras e servidores públicos que exercem ou desejam exercer funções de liderança na administração pública. Trilha de aprendizagem aberta, gratuita e com certificado. Qualquer pessoa pode se inscrever.;Concebendo soluções inovadoras;29/08/2024;;
1282;Eixo 2 - Orientação para resultados Programa - Gestão para Resultados;https://www.escolavirtual.gov.br/curso/1282;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;235;365;Curso Aberto;O eixo 2 desenvolve as habilidades relacionadas à alocação de recursos de forma eficaz e gerenciamento de processos e projetos para alcançar as metas institucionais. Aborda a criação de estruturas de monitoramento e avaliação, garantindo ajustes contínuos e transparência.;Desenvolvida com foco em lideranças públicas atuais e potenciais. Trilha de aprendizagem aberta, gratuita e com certificado. Qualquer pessoa pode se inscrever.;Orientação para resultados;12/12/2024;;
1298;Eixo 2 - Traçando diretrizes estratégicas Programa - Visão de futuro;https://www.escolavirtual.gov.br/curso/1298;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;140;365;Curso Aberto;As lideranças devem promover a elaboração de diretrizes estratégicas claras, com objetivos, indicadores e metas bem definidas, passa pela realização, de forma participativa de diagnóstico estratégico, envolvendo atores-chave e utilizando dados concretos para fundamentar decisões.;Desenvolvida com foco em lideranças públicas atuais e potenciais. Trilha de aprendizagem aberta, gratuita e com certificado. Qualquer pessoa pode se inscrever.;Traçando diretrizes estratégicas;17/12/2024;;
1299;Eixo 3 - Adotando práticas e estratégias social e ambientalmente responsáveis Programa - Visão de Futuro;https://www.escolavirtual.gov.br/curso/1299/;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;53;365;Curso Aberto;A adoção de práticas de ESG permite que organizações públicas alinhem suas ações aos desafios ambientais e sociais, garantindo um impacto positivo no futuro. Ao disseminar esses princípios internamente, fortalecem a governança responsável e promovem uma cultura sustentável e ética.;Desenvolvida com foco em lideranças públicas atuais e potenciais. Trilha de aprendizagem aberta, gratuita e com certificado. Qualquer pessoa pode se inscrever;Adotando práticas e estratégias social e ambientalmente responsáveis;17/12/2024;;
1095;Eixo 3 - Criando o ambiente para inovação - Programa - Inovação e Mudança;https://www.escolavirtual.gov.br/curso/1095/;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;40;365;Curso Aberto;Este eixo aborda as habilidades a serem desenvolvidas pelas lideranças para a criação de um ambiente favorável à inovação. Os seguintes tópicos serão abordados: criação de um ambiente de segurança e tolerância ao erro, identificação dos fatores que favorecem e que dificultam a inovação e como desenvolver ações para superar as barreiras da inovação.;Desenvolvida com foco em servidoras e servidores públicos que exercem ou desejam exercer funções de liderança na administração pública. Trilha de aprendizagem aberta, gratuita e com certificado. Qualquer pessoa pode se inscrever.;Criando o ambiente para inovação;29/08/2024;;
1285;Eixo 3 - Estabelecendo uma comunicação empática, persuasiva, influente e que inspire confiança Programa - Comunicação estratégica;https://www.escolavirtual.gov.br/curso/1285;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;71;365;Curso Aberto;O eixo desenvolve habilidades da comunicação relacionadas com a empatia e persuasão, permitindo que as lideranças exercitem seu poder de convencimento, com credibilidade na mensagem, confiança na interlocução e interesse mútuo na interação.;Desenvolvida com foco em lideranças públicas atuais e potenciais. Trilha de aprendizagem aberta, gratuita e com certificado. Qualquer pessoa pode se inscrever.;Estabelecendo uma comunicação empática, persuasiva, influente e que inspire confiança;05/12/2024;;
1286;"Eixo 4 - Construindo narrativas de políticas públicas (""policy narratives"") Programa - Comunicação estratégica";https://www.escolavirtual.gov.br/curso/1286/;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;38;365;Curso Aberto;O eixo desenvolve os conhecimentos e habilidades relacionadas com a estratégia de criação e comunicação de narrativas de política pública (policy narratives) que representem valores e ações da organização, reforçando sua legitimidade, promovendo transparência e fortalecendo a confiança em seu valor público.;Desenvolvida com foco em lideranças públicas atuais e potenciais. Trilha de aprendizagem aberta, gratuita e com certificado. Qualquer pessoa pode se inscrever.;"Construindo narrativas de políticas públicas (""policy narratives"")";05/12/2024;;
1326;E-leadership: how to manage and lead teams in virtual environments;https://www.escolavirtual.gov.br/curso/1326;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;20;30;Curso Aberto;The social challenges caused by the Covid-19 pandemic urged for a great process of change in companies, expanding the use of digital technologies. Online work and relations demanded the development of new skills, among them the ability to manage and lead teams in virtual environments. This course was created for you to develop this skill so important to the 21st-century professional.;Government officials that work with or are interested in working as leaders that manage online teams. Open to any person who is interested in the theme.;Module 1 - Self-knowledge.Module 2 - The relationship between leaders and led people.Module 3 - The relationship between leader and team.Module 4 - The relationship between leader and other teams.Module 5 - Best practices in e-leadership;19/12/2024;;
773;E-liderança: como gerenciar e liderar equipes em ambientes remotos;https://www.escolavirtual.gov.br/curso/773;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;20;30;Curso Aberto;Os desafios sociais causados pela pandemia de Covid-19 demandaram um grande processo de transformação nas empresas ampliando o uso de tecnologias digitais. O trabalho e as relações on-line exigiram o desenvolvimento de novas competências, dentre tais, gerenciar e liderar equipes em ambientes remotos. Este curso foi criado para que você desenvolva essa competência tão importante para o profissional do século XXI.;Servidores públicos que atuam ou tenham interesse em atuar como líderes que gerenciam equipes on-line (remotas). Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1 – Autoconhecimento.Módulo 2 – O relacionamento entre líder e liderados.Módulo 3 – O relacionamento entre líder e equipe.Módulo 4 – O relacionamento entre líder e outras equipes.Módulo 5 – Boas práticas na e-liderança.;11/11/2022;;
1295;E-liderazgo: cómo gestionar y liderar equipos en ambientes remotos;https://www.escolavirtual.gov.br/curso/1295;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;20;30;Curso Aberto;Los retos sociales provocados por la pandemia del Covid-19 han exigido un importante proceso de transformación en las empresas, ampliando el uso de las tecnologías digitales. El trabajo y las relaciones en línea han exigido el desarrollo de nuevas habilidades, entre ellas la gestión y dirección de equipos en entornos remotos. Este curso está diseñado para ayudarle a desarrollar esta importante habilidad para los profesionales del siglo XXI.;Funcionarios que trabajan o están interesados en trabajar como líderes que gestionan equipos en línea (a distancia). Curso abierto, gratuito y con certificado, cualquiera puede matricularse.;Módulo 1 – AutoconocimientoMódulo 2 – La relación entre líder y lideradosMódulo 3 – La relación entre líder y equipoMódulo 4 – La relación entre líder y otros equiposMódulo 5 – Buenas prácticas en el e-liderazgo;02/12/2024;;
626;Emotional Intelligence;https://www.escolavirtual.gov.br/curso/626;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;50;60;Curso Aberto;Excellent emotional management is the possibility of human beings to self-manage their emotions and express them in a functional way to themselves and in society, which allows the construction of a growth mentality and, from this, acting in a productive and congruent way in their careers and personal lives. Are you interested in developing metacognition and emotional management skills? Sign up! Available in portuguese and spanish versions.;Public agents who, in a leadership position, need to know and execute strategies to deal with personal and interpersonal emotions. Open course, anyone can apply.;"Module 1: Management of personal emotions;Module 2: Managing emotions in interpersonal relationships;Module 3: Positive work environment;Module 4: Positive leadership.";15/09/2021;;
436;Estratégias de Metodologias Ativas;https://www.escolavirtual.gov.br/curso/436;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;30;30;Curso Aberto;Este curso apresenta apresenta os diferentes métodos e estratégias para a aplicação de metodologias ativas no ensino presencial e online. São abordados conteúdos relacionados ao processo de aprendizagem centrado no aluno, destacando as abordagens, modelos, teorias e os princípios pedagógicos. A partir dos conteúdo trabalhado e das experiências compartilhadas, busca-se colaborar com a formação dos profissionais da educação e estimular práticas que compactuam com uma educação transformadora. Faça sua inscrição!;Agentes educadores que atuam em instituições de ensino em geral. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1: Metodologias ativas: conceitos e princípios.Módulo 2: Metodologias ativas para uma educação transformadora.Módulo 3: A aprendizagem em ambientes ativos.Módulo 4: A aprendizagem ativa com tecnologias digitais;06/06/2022;;
538;Facilitação de Reuniões, Times e Workshops no Ambiente Online;https://www.escolavirtual.gov.br/curso/538;Gestão de Pessoas - Liderança;Enap;Secretaria de Governo Digital;25;30;Curso Aberto;Você quer adquirir conhecimentos para conduzir times online? O seu desenvolvimento é fundamental para seu desempenho no contexto organizacional público e privado. Venha conhecer dinâmicas e recursos de facilitação, além de ferramentas e plataformas que viabilizam as interações remotas e que podem tornar os encontros mais interessantes e produtivos. Inscreva-se agora e não perca essa oportunidade.;Agentes públicos e profissionais interessados na condução de times no ambiente online. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1: Jornada de Conhecimento;Módulo 2: Jornada Prática e Ferramental.";07/09/2022;;
1262;Gestão de Crises no Setor Público;https://www.escolavirtual.gov.br/curso/1262;Gestão de Pessoas - Liderança;Enap;Secretaria Especial da Receita Federal do Brasil;30;30;Curso Aberto;Neste curso, você terá a oportunidade de explorar a gestão de crises no setor público, abordando desde conceitos fundamentais até a elaboração e implementação de estratégias eficazes para prevenção, resposta e aprendizado pós-crise, capacitando você para identificar riscos emergentes, liderar equipes e comunicar-se de maneira eficiente em situações de crises.;Gestores da Administração Pública, servidores de diferentes áreas e demais interessados na gestão pública. Curso aberto e gratuito, qualquer pessoa pode se inscrever.;Módulo 1: Conceitos de Gestão de CrisesMódulo 2: Metodologias de Gestão de Crises no setor públicoMódulo 3: Gerenciando uma CriseMódulo 4: Lições aprendidas em situações de gestão de crises;25/10/2024;;
334;Gestão de Equipes em Trabalho Remoto;https://www.escolavirtual.gov.br/curso/334;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;20;30;Curso Aberto;Este curso apresenta diversas contribuições para a gestão de equipes em trabalho remoto. O conteúdo traz dicas e ferramentas interessantes, além de abordar pontos importantes relacionados à gestão de pessoas. Trata-se de um curso necessário, criado a partir dos desafios que afetaram as instituições nos últimos tempos. Que tal conhecer um pouco mais desse assunto? Inscreva-se.;Agentes públicos que exercem função de liderança e sociedade em geral. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;O mundo do trabalho e seu impacto no serviço público.Nasce um teletrabalhador, nasce um telegestor.Comunicação e engajamento de equipes.Desenvolvimento da equipe.;21/08/2020;;
957;Gestão de Equipes Híbridas e Desafios para a Cultura Organizacional;https://www.escolavirtual.gov.br/curso/957;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;25;30;Curso Aberto;Você sabe quais habilidades precisa desenvolver para lidar com um mundo cada vez mais em transição? Neste curso, você reconhecerá os impactos dos novos desafios de um tempo pós pandemia da Covid. Você também conhecerá conceitos como mundo BANI, jornada híbrida, liderança positiva, presença autêntica e flow e compreenderá como aplicar esses conceitos e algumas ferramentas na nova cultura organizacional. Inscreva-se!;Gestores e agentes públicos e demais pessoas interessadas.;"Módulo 1: A Transição do Mundo do Trabalho;Módulo 2: A Cultura Organizacional como Diferencial Atrativo;Módulo 3: A Jornada da Liderança Híbrida;Módulo 4: O Bem-Estar de Times e Líderes.";04/08/2023;;
1417;Gestão de Equipes para Chefes de Unidades de Execução do PGD;https://www.escolavirtual.gov.br/curso/1417;Gestão de Pessoas - Liderança;Enap;Secretaria de Gestão e Inovação (SEGES/MGI);30;30;Curso Aberto;Este curso tem como objetivo orientar gestores a liderar suas equipes com eficiência no âmbito do Programa de Gestão e Desempenho (Decreto nº 11.072/2022), combinando técnicas de gestão baseada em evidências, monitoramento de entregas e fortalecimento da colaboração para melhorar o serviço prestado. Com abordagem prática e adaptável, ferramentas aplicáveis e alinhamento às diretrizes do PGD, a formação é ideal para transformar desafios em resultados, elevando o clima organizacional e o cumprimento de metas. Potencialize sua liderança!;"Chefes que tenham interesse na implantação do PGD; Chefes de Unidades de Execução.";Módulo 1 - Princípios da Gestão de Equipes no Contexto do PGDMódulo 2 - Ferramentas e Técnicas para Gestão de Equipes no PGD;28/08/2025;;
1124;Gestão de Pessoas nas Empresas Estatais;https://www.escolavirtual.gov.br/curso/1124;Gestão de Pessoas - Liderança;Enap;Secretaria de Coordenação e Governança das Empresas Estatais (SEST);20;30;Curso Aberto;Neste curso vamos apresentar conceitos sobre o desenvolvimento de competências e de inovação na gestão de pessoas, no contexto próprio das empresas estatais.;Conselheiros de Administração e outros interessados em atuar como administradores nas empresas estatais, bem como servidores públicos que atuam na interação com as empresas estatais.;Módulo 1 - Gestão de Pessoas e Inovação nas empresas estataisMódulo 2 - Práticas de gestão inovadora de pessoas nas empresas estatais;28/02/2025;;
163;Gestão Pessoal - Base da Liderança;https://www.escolavirtual.gov.br/curso/163;Gestão de Pessoas - Liderança;Enap;Secretaria Especial da Receita Federal do Brasil;50;60;Curso Aberto;A base da gestão pessoal é o autoconhecimento. O curso, nessa concepção, permite aos estudantes refletir sobre suas virtudes, forças de caráter, valores pessoais, motivadores intrínsecos de trabalho e perfil comportamental. A reflexão possibilita aos estudantes organizar estratégias de melhoria em sua vida laboral e em sua vida pessoal, por meio de instrumentos que serão disponibilizados ao longo do curso. Nesse sentido, o curso será de extrema importância para os profissionais que desejam obter um estado consciente em relação aos meios viáveis de se conseguir alcançar um determinado objetivo.;Gestores público que tenham interesse em ferramentas de mentoria para liderança. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1: O Desenvolvimento Biopsicossocial e a Dimensão BiológicaMódulo 2: Dimensões Psicológica e Perfil Comportamental Módulo 3: Dimensão Social e Desenvolvimento Integrativo Módulo 4: Mentalidade e aspectos relacionados à Psicologia Positiva Módulo 5: Virtudes, Forças de caráter, crenças e valores pessoais Módulo 6: Técnicas de Coaching ;31/01/2019;;
707;Gestión Personal - Base del Liderazgo;https://www.escolavirtual.gov.br/curso/707;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;50;60;Curso Aberto;La base de la gestión personal es el autoconocimiento. El curso, permite al alumno reflexionar sobre sus virtudes, fortalezas de carácter, valores personales, motivadores intrínsecos del trabajo y perfil de comportamiento. La reflexión permite a los estudiantes organizar estrategias de mejora en su vida laboral y personal, a través de instrumentos que estarán disponibles a lo largo del curso. En este sentido, el curso será de suma importancia para los profesionales que deseen obtener un estado de conciencia en relación a los medios viables para lograr un determinado objetivo.;El curso Gestión Personal ? Base del Liderazgo es dirigido, preferencialmente, a los gestores públicos. Cualquiera puede realizar el curso.;Módulo 1 - Desarrollo Biopsicosocial Y Dimensión BiológicaMódulo 2 - Dimensiones Psicológicas y Perfil ComportamentalMódulo 3 - Dimensión Social y Desarrollo IntegrativoMódulo 4 - Mentalidad y aspectos relacionados a Psicologia PositivaMódulo 5 - Virtudes, Fuerzas de Carácter, Creencias y Valores PersonalesMódulo 6 - Técnicas de Coaching;15/10/2021;;
627;Inteligencia Emocional;https://www.escolavirtual.gov.br/curso/627;Gestão de Pessoas - Liderança;Enap;Secretaria Especial da Receita Federal do Brasil;50;60;Curso Aberto;El excelente manejo emocional es la posibilidad que tienen los seres humanos de autogestionar sus emociones y expresarlas de manera funcional para sí mismos y en la sociedad, lo que permite la construcción de una mentalidad de crecimiento y, a partir de esto, actuar de manera productiva y congruente en la carrera y vida personal. Disponible en versiones en portugués e inglés.;Agentes públicos que, en una posición de liderazgo, necesiten conocer y ejecutar estrategias para afrontar las emociones personales e interpersonales. Curso abierto, cualquiera puede postularse.;"Módulo 1: Manejo de las emociones personales;Módulo 2: Manejo de las emociones en las relaciones interpersonales;Módulo 3: Ambiente de trabajo positivo;Módulo 4: Liderazgo Positivo.";15/09/2021;;
318;Inteligência Emocional;https://www.escolavirtual.gov.br/curso/318;Gestão de Pessoas - Liderança;Enap;Secretaria Especial da Receita Federal do Brasil;50;60;Curso Aberto;A gestão emocional excelente é a possibilidade?do?ser humano autogerir suas emoções e expressá-las de maneira funcional para consigo e em sociedade, que permite a construção de uma mentalidade de crescimento e, a partir disso, a atuação de maneira produtiva e congruente na carreira e vida pessoal. Tem interesse de desenvolver competências de metacognição e gestão emocional? Se inscreva! Disponível nas versões em espanhol e inglês;Agentes públicos que, em posição de liderança, necessitam conhecer e executar estratégias para lidar com emoções pessoais e interpessoais. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1 – Gestão das emoções pessoaisMódulo 2 – Gestão das emoções nas relações interpessoaisMódulo 3 – Ambiente de trabalho positivoMódulo 4 – Liderança positiva;14/08/2020;;
373;Liderança e Gestão De Equipes;https://www.escolavirtual.gov.br/curso/373;Gestão de Pessoas - Liderança;Enap;Secretaria Especial da Receita Federal do Brasil;30;30;Curso Aberto;Este curso apresenta algumas contribuições sobre os estilos e técnicas de liderança para o atual contexto das organizações públicas. O conteúdo ressalta a importância da liderança no trabalho em equipe e na tomada de decisões. Quer se aperfeiçoar e saber mais sobre esse assunto? Faça já sua inscrição.;Pessoas que exercem ou pretendem realizar a função de liderança no contexto do serviço público. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1 – Essência da liderançaMódulo 2 – Técnicas e abordagens para trabalho em equipeMódulo 3 – Clima organizacional como propulsor de equipes;15/12/2020;;
688;Liderando para o Desenvolvimento - Novos Prefeitos;https://www.escolavirtual.gov.br/curso/688;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;30;30;Curso Aberto;“Líder” é a pessoa responsável por coordenar equipes, organizar atividades e motivar os liderados. O tema central deste curso é o enfrentamento das demandas municipais para que a gestão seja assertiva, dialógica eficaz e para que o trabalho seja executado da melhor forma possível. Aprenda mais sobre estes e outros assuntos nesta capacitação. Faça já sua inscrição no curso e venha ser EV.G!;Prefeitos, prefeitas, vice-prefeitos e vice-prefeitas eleitos(as) ou reeleitos(as). Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1: Políticas Públicas;Módulo 2: Gestão Governamental;Módulo 3: Probidade Administrativa e Mobilização de Recursos;Módulo 4: Planejamento e Gestão de CidadesMódulo 5: Novos Paradigmas do Desenvolvimento UrbanoMódulo 6: Liderança e Novas Agendas para a Gestão Local";30/06/2022;;
1120;Mulheres na liderança: potencialize suas habilidades e impulsione a mudança;https://www.escolavirtual.gov.br/curso/1120;Gestão de Pessoas - Liderança;Enap;Banco Interamericano de Desenvolvimento;30;30;Curso Aberto;O curso Mulheres na liderança: potencialize suas habilidades e impulsione a mudança foi desenvolvido pelo Banco Interamericano de Desenvolvimento (BID). O curso foi desenvolvido com foco na necessidade de promover a inclusão e a liderança das mulheres em diferentes ambientes, potencializar suas habilidades de liderança e impulsionar mudanças em suas carreiras.;O curso Mulheres na liderança: potencialize suas habilidades e impulsione a mudança destina-se às mulheres da América Latina e Caribe. Servidores públicos de qualquer esfera e Poder, bem como cidadãos em geral, estão autorizados a realizar o curso.;Módulo 1: Liderança sob uma perspectiva de gêneroMódulo 2: Autoconhecimento para a liderançaMódulo 3: Inteligência Emocional, confiança e resiliênciaMódulo 4: Comunicação persuasiva e de alto impacto;20/03/2024;;
1189;O Protagonismo das Mulheres: passos para a atuação política das mulheres em espaços de poder e decisão;https://www.escolavirtual.gov.br/curso/1189;Gestão de Pessoas - Liderança;Enap;Ministério dos Direitos Humanos e Cidadania;30;30;Curso Aberto;O curso incentiva a participação feminina em espaços de poder e decisão, focando no debate de gênero. Ele explora o papel das mulheres na política, seus desafios, conquistas e contribuições ao longo da história e na atualidade. O objetivo é mostrar a história da participação política das mulheres e destacar seu protagonismo nesses espaços. Quer saber mais? Inscreva-se!;Membras(os) de organização da sociedade civil, estudantes, servidoras(es) públicas(os) e demais interessadas(os) na temática, especialmente mulheres em exercício político ou que desejem entrar. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1 – História da participação política de mulheres em espaços de poder e decisão;Módulo 2 – Políticas de igualdade de gênero e mecanismos de incentivo à participação política de mulheres em espaços de poder e decisão;Módulo 3 - Desafios e barreiras enfrentados pelas mulheres na ocupação de espaços de poder e decisão.";30/07/2024;;
552;Personal Management - Basis of Leadership;https://www.escolavirtual.gov.br/curso/552;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;50;60;Curso Aberto;The basis of personal management is self-knowledge. The course, in this conception, allows studying to reflect on their virtues, character window, personal values, intrinsic work motivators and behavioral profile. The possibility of reflection for students organizing strategies to improve their working and personal lives, through instruments that will be made available throughout the course. In this sense, the course will be extremely important for professionals who wish to obtain a conscious state in relation to viable means of achieving a certain objective.;The course Personal Management - Basis of Leadership is preferably oriented to public managers. Public servants of any sphere and authority, as well as citizens in general, are authorized to take this course.;Module 1 - Biopsychosocial Development and Biological DimensionModule 2 - Psychological Dimensions and Behavioral ProfileModule 3 - Social Dimension and Integrative DevelopmentModule 4 - Mindsets and aspects related to the Positive PsychologyModule 5 - Virtues, Character Forces, Personal Beliefs and ValuesModule 6 - Coaching Techniques;28/08/2021;;
1135;Seleção de lideranças: como escolher as melhores pessoas;https://www.escolavirtual.gov.br/curso/1135;Gestão de Pessoas - Liderança;Enap;Enap - Escola Nacional de Administração Pública;20;30;Curso Aberto;Neste curso, você conhecerá boas práticas, técnicas e ferramentas na realização de processos seletivos, etapas avaliativas incluindo a avaliação de competências comportamentais, entrevista técnica e final, como fazer a escolha da pessoa candidata e a importância do feedback em processos seletivos. Saiba mais e inscreva-se.;Pessoas servidoras públicas que atuem como gestoras de Recursos Humanos ou desempenham papel direto no subsistema de recrutamento e seleção, ou público em geral que tenham interesse na temática.;Módulo 1 - ContextualizaçãoMódulo 2 - Planejamento do Processo SeletivoMódulo 3 - EntrevistasMódulo 4 - O Processo de Seleção;29/04/2024;;
AP9;Gestão de Pessoas para Servidores Públicos;Apolitical: a rede social de aprendizado para governos;Gestão de Pessoas - Liderança;Apolitical;Equipe Apolitical;2;Autoinstrucional;Curso aberto;Introdução às técnicas de negociação no setor público.;Gestores e servidores públicos;Técnicas de negociação aplicadas ao setor público;Não informado;;
AP11;How to Influence Upward in the Public Service;https://apolitical.co/pt-BR/courses/how-to-influence-upward-in-the-public-service;Gestão de Pessoas - Liderança;Apolitical;Equipe Apolitical;1;Autoinstrucional;Curso aberto;Aborda estratégias para influenciar gestores e tomadores de decisão no ambiente governamental.;Servidores públicos, coordenadores e gestores;Gestão de relacionamentos, persuasão, comunicação estratégica e alinhamento institucional.;Não informado;;
AP14;Negotiation Skills for Public Servants;https://apolitical.co/pt-BR/courses/negotiation-skills-for-public-servants;Gestão de Pessoas - Liderança;Apolitical;Equipe Apolitical;Não informado;Autoinstrucional;Curso aberto;Desenvolve competências de negociação aplicadas ao contexto governamental.;Servidores públicos, gestores e lideranças;Técnicas de negociação, resolução de conflitos, construção de acordos e articulação institucional.;Não informado;;
FGV 24;Relação entre Coaching e Mentoring (curso gera declaração de finalização, não gera certificado);https://educacao-executiva.fgv.br/cursos/online/curta-media-duracao-online/relacao-entre-coaching-e-mentoring;Gestão de Pessoas - Liderança;FGV;FGV;5;;;O curso Relação entre Coaching e Mentoring apresenta os seus principais benefícios, com destaque para o desenvolvimento de competências, a gestão de carreira, o compartilhamento de conhecimentos, a promoção de mudanças e a socialização no ambiente de trabalho. A adoção do coaching e do mentoring, bem como de qualquer outro processo de desenvolvimento de pessoas, exige, portanto, planejamento e conhecimento da sua aplicação.;;O curso Relação entre Coaching e Mentoring apresenta os seus principais benefícios, com destaque para o desenvolvimento de competências, a gestão de carreira, o compartilhamento de conhecimentos, a promoção de mudanças e a socialização no ambiente de trabalho. A adoção do coaching e do mentoring, bem como de qualquer outro processo de desenvolvimento de pessoas, exige, portanto, planejamento e conhecimento da sua aplicação.;;;
